thumbnail,title,stars,preferredBadge,promotedBadge,location,subwayAccess,sustainability,distanceFromCenter,highlights,link,price_taxesAndCharges,price_currency,price_value,rating_score,rating_scoreDescription,rating_reviews,marketplace
https://cf.bstatic.com/xdata/images/hotel/square200/77024858.webp?k=fd85beaf523c8d40a880b35ca98e1dcec8dc2cb104c1b5a879f7782164c90116&o=&s=1,Henri Hotel Berlin Kurfürstendamm,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.7,Kabinett Double Room,https://www.booking.com/hotel/de/henri-hotel-berlin-kurfurstendamm.html?lang=en-us,,$,131,8.5,Very Good,774.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/91965425.webp?k=c81706076c24f8843bcd31d3a78c7d9ca44056c10df4cd500a5ff01e557ff784&o=&s=1,Living Hotel Weißensee,,True,False,"Pankow, Berlin",False,Travel Sustainable property,6.9,Business Double Room,https://www.booking.com/hotel/de/luisederag.html?lang=en-us,,$,128,8.3,Very Good,2187.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/27635232.webp?k=ed415a6dc0bea2a4be1ffd95a8ab62c5e8a10cb84a10a37a566d0237fbee8d68&o=&s=1,Hotel Amadeus Central,,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,Travel Sustainable property,6.3,Double Room with Shared Bathroom,https://www.booking.com/hotel/de/avs-hostel.html?lang=en-us,,$,65,5.4,Review score,642.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/33490073.webp?k=4deebcf911de95f8175ceaaa77a8b181c2f43ec5dc63053954fc0785b3e6e731&o=&s=1,acom-Hotel Berlin Kurfürstendamm,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.3,Standard Double or Twin Room,https://www.booking.com/hotel/de/fruehlingch.html?lang=en-us,,$,88,6.9,Review score,4233.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/22404720.webp?k=256eed257042c9ea8f025fa4e4b3987381da43243d3a07c9609113e95a392808&o=&s=1,Hotel Garni Aaberna,,False,False,"Mitte, Berlin",True,Travel Sustainable property,3.1,Double Room with Shower,https://www.booking.com/hotel/de/garni-aaberna.html?lang=en-us,,$,88,5.7,Review score,746.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/230668775.webp?k=a5db6bdb2ce8aeea1174e6186f83a0a4969c39c5999d667f9ee3292f5d93b6ce&o=&s=1,Hotel Arena Rooms - Berlin Mitte,,False,False,"Mitte, Berlin",True,Travel Sustainable property,1.7,Double Room,https://www.booking.com/hotel/de/gastehaus-berlin-mitte-berlin.html?lang=en-us,4.0,$,89,5.4,Review score,844.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/36105616.webp?k=5e3adeb326cdd4ecea4ab5446eecd489bb3e253a03d71b083df6daa30b08d721&o=&s=1,Waldorf Astoria Berlin,,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.2,King Deluxe Room,https://www.booking.com/hotel/de/waldorf-astoria-berlin.html?lang=en-us,,$,449,8.5,Very Good,603.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/269411272.webp?k=5f1a40ce30a4b98f71405afe09da24d7e19fe9d2da9f168ed4dd7427c539d8f5&o=&s=1,Novotel Suites Berlin City Potsdamer Platz,3.0,False,False,"Friedrichshain-Kreuzberg, Berlin",False,Travel Sustainable property,1.4,Suite with One Double Bed and Sofa,https://www.booking.com/hotel/de/suitehotelpotsdamerplatzbln.html?lang=en-us,,$,233,8.1,Very Good,7293.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/44195040.webp?k=0fb7b52c15ce3f688ca603d7c371e6065d665a0570d6de1162d685d54a1041e1&o=&s=1,Hotel Amadeus ROYAL Berlin,3.0,False,False,Berlin,True,Travel Sustainable property,17.5,Standard Business Double Room,https://www.booking.com/hotel/de/hepberlhotel.html?lang=en-us,,$,82,6.0,Review score,819.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/247372759.webp?k=ac77f63b35b6d9bbb0db88379d37cf2c5495172e10451d043e37965cd303fa60&o=&s=1,Bölsche Hotel,3.0,True,False,"Treptow-Köpenick, Berlin",False,Travel Sustainable property,18.4,Standard Double Room,https://www.booking.com/hotel/de/bolsche-126.html?lang=en-us,,$,143,8.3,Very Good,361.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/351038161.webp?k=ea45401d1cbbdf2cd73ad03be2891547f025bb612a67798c0e8c1c5e73cf466f&o=&s=1,The Rix Studios & Suites near SBahn Neukölln,3.0,False,False,"Neukölln, Berlin",True,Travel Sustainable property,6.9,Studio with Sofa Bed,https://www.booking.com/hotel/de/the-rix-studios-amp-suites-berlin-neukolln.html?lang=en-us,,$,98,7.1,Good,514.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/251886723.webp?k=7bb8725b50ba9379f2527c1a87f63331740c07554a9535f61ab0219a1c16c7fd&o=&s=1,Novotel Berlin Mitte,4.0,False,False,"Mitte, Berlin",True,Travel Sustainable property,1.9,Queen Room - Disability Access,https://www.booking.com/hotel/de/berlin-mitte.html?lang=en-us,,$,131,8.1,Very Good,4925.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/321515642.webp?k=ac2abfe0154f61db34a5822eecc0811f7dc1f9113281e1d709098dd9f69e16b3&o=&s=1,Nu Wave Hotel Berlin,,False,False,"Friedrichshain-Kreuzberg, Berlin",False,Travel Sustainable property,4.9,Standard Double Room,https://www.booking.com/hotel/de/nu-berlin.html?lang=en-us,,$,111,8.0,Very Good,1451.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/81504644.webp?k=ea4940ac6679a6e87809ffed73625e389c82ec6303354cb5806cf4603bc2953c&o=&s=1,Hotel Sedes,3.0,False,False,"Pankow, Berlin",False,Travel Sustainable property,6.2,Double Room,https://www.booking.com/hotel/de/sedes.html?lang=en-us,,$,142,7.9,Good,865.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/40726653.webp?k=66f4d097abebea24552b785ca2415ff54b5f770c0cb43cb716339336ad4770d6&o=&s=1,Hotel Residenz Begaswinkel,,False,False,"Mitte, Berlin",True,Travel Sustainable property,1.9,Souterrain Room,https://www.booking.com/hotel/de/begaswinkel.html?lang=en-us,,$,125,8.1,Very Good,863.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/437367255.webp?k=b7dda6a0097369f8afcec17c6c5800bd3dcace3b79019090bcb2e84f94f81d84&o=&s=1,"Hotel am Steinplatz, Autograph Collection",,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.5,"Deluxe Room, 1 King",https://www.booking.com/hotel/de/am-steinplatz-autograph-collection.html?lang=en-us,13.0,$,258,8.6,Excellent,271.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/252715358.webp?k=9310fb24ab05df9fe0ad4dd7bcff6e35338fcababbb5915f1cfb7aa2882c2ddc&o=&s=1,NH Berlin Potsdamer Platz,4.0,True,False,"Friedrichshain-Kreuzberg, Berlin",True,Travel Sustainable property,1.7,Standard Double or Twin Room,https://www.booking.com/hotel/de/nh-express-potsdamer-platz.html?lang=en-us,8.0,$,153,8.5,Very Good,1995.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/111019658.webp?k=3a93f22002b746c96a24c9e10fd70e0dbb6b368e9b44f3cb6ef9194b26b6ab54&o=&s=1,IBB Hotel Berlin-Airport,,False,False,"Treptow-Köpenick, Berlin",False,Travel Sustainable property,12.2,Double Room,https://www.booking.com/hotel/de/ibb-blue-berlin-airport-berlin2.html?lang=en-us,4.0,$,85,7.7,Good,900.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/259479469.webp?k=a58bc3755e1b785fe535638d3dea8d3eb1ad00fdc1243b6bdf9ec35978417080&o=&s=1,Landhaus Alpinia,,False,False,"Tempelhof-Schöneberg, Berlin",False,Travel Sustainable property,10.6,Double Room,https://www.booking.com/hotel/de/landhaus-alpinia.html?lang=en-us,5.0,$,98,8.0,Very Good,758.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/369148843.webp?k=0dea2b68e5d82f1597edc05da41a696902237350f6db74dfdf33ff1d05949871&o=&s=1,Alte Feuerwache,3.0,False,False,"Lichtenberg, Berlin",False,Travel Sustainable property,8.6,Standard Studio,https://www.booking.com/hotel/de/alte-feuerwache-berlin1.html?lang=en-us,,$,87,5.7,Review score,165.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/386395730.webp?k=0834849438d5064db50c64ffc8a45a5a14b698dda9bb9ade46e7da2155e5ebe5&o=&s=1,stilwerk Hotel KantGaragen,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,4.5,S Studio,https://www.booking.com/hotel/de/stilwerk-kantgaragen-berlin63.html?lang=en-us,,$,137,8.5,Very Good,209.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/27105358.webp?k=360444ef6665a016ddc145744f14b57c7db6e1260e6d307f7aefa61133b491c6&o=&s=1,Central-Hotel Tegel,,False,False,"Reinickendorf, Berlin",True,Travel Sustainable property,8.6,Budget Double Room,https://www.booking.com/hotel/de/central-tegel.html?lang=en-us,,$,111,6.7,Review score,748.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/306964577.webp?k=8c94f04a42aad8877441e209cc82f29a4a6245df36df5623cc30b4a536a334b9&o=&s=1,Melarose Feng Shui Hotel,,True,False,"Prenzlauer Berg, Berlin",False,Travel Sustainable property,4.1,Double Room,https://www.booking.com/hotel/de/melarose.html?lang=en-us,,$,245,7.9,Good,965.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/2228363.webp?k=bbe9e3314ab354f68e8a0c6698d680e517eb2c7641ce6df042993d3d64ea3e8c&o=&s=1,Hotel-Pension Cortina,,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,Travel Sustainable property,4.1,Double Room with Shower,https://www.booking.com/hotel/de/cortina.html?lang=en-us,,$,99,6.1,Review score,1146.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/317858822.webp?k=efe05e3fbc43015a94bd6f3084ea8d9106b06509196a593d7abffcfa184f6261&o=&s=1,a&o Berlin Kolumbus,,False,False,"Lichtenberg, Berlin",False,Travel Sustainable property,8.6,Family Room,https://www.booking.com/hotel/de/kolumbus.html?lang=en-us,3.0,$,61,6.4,Review score,3683.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/52544446.webp?k=e7f13dd7790223b3fdc4c3db3b393a396cdbf59062ecdcf18e9040655bfd9d00&o=&s=1,Hotel Steglitz International,4.0,False,False,"Steglitz-Zehlendorf, Berlin",True,Travel Sustainable property,7.6,Double Room,https://www.booking.com/hotel/de/best-western-premier-steglitz-international.html?lang=en-us,,$,151,8.0,Very Good,3394.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/290906988.webp?k=7c9207b39e01b040078b978094264c9a2bb3680be4463314285ac9f8e804ac0b&o=&s=1,Apartments Berlin Aroser Allee,3.0,False,False,"Reinickendorf, Berlin",False,,5.6,Junior Suite,https://www.booking.com/hotel/de/apartments-aroser-allee.html?lang=en-us,4.0,$,83,7.0,Good,101.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/371047597.webp?k=8829f0a52437106f9452262f9ce9132d4e84ef8c070d0e486bd4d1f2b84e4b4c&o=&s=1,MEININGER Hotel Berlin East Side Gallery,,False,False,"Friedrichshain-Kreuzberg, Berlin",False,,4.1,Twin Room,https://www.booking.com/hotel/de/meininger-berlin-east-side-gallery.html?lang=en-us,,$,91,7.8,Good,5493.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/383840737.webp?k=722ae715f14143e5c18ddec4ca8385f5ba2b857c34800f36b546152fcfcb8ace&o=&s=1,Novum Hotel City B Berlin Centrum,,False,False,"Tempelhof-Schöneberg, Berlin",True,,2.3,Standard Double Room,https://www.booking.com/hotel/de/hotelcityb.html?lang=en-us,4.0,$,86,6.7,Review score,2193.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/251931478.webp?k=5cf18b833ea700c286bf257da8ab6942dd575476082f4f4cd5f0c8a85c343a03&o=&s=1,Novotel Berlin Am Tiergarten,4.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,,2.8,Standard Double Room,https://www.booking.com/hotel/de/berlin-am-tiergarten.html?lang=en-us,,$,134,8.3,Very Good,2919.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/335318112.webp?k=43dcc5b3313fadfbb92e39b50f14357366fa8096b2be885dffa60ee2440decf6&o=&s=1,numa l Sketch Rooms & Apartments,,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,5.4,Deluxe Double Room,https://www.booking.com/hotel/de/sketch-rooms-amp-apartments.html?lang=en-us,,$,145,8.3,Very Good,1250.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/8090308.webp?k=cd2d8aa10617bfe3076dda228f6633e92fddd7b3ab2f16567b3f59e4b3c12e0e&o=&s=1,Air in Berlin,3.0,True,False,"Tempelhof-Schöneberg, Berlin",True,,2.7,Standard Double Room,https://www.booking.com/hotel/de/airinberlin.html?lang=en-us,,$,128,7.6,Good,582.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/197225149.webp?k=80e050dacf01c8a92f44bda856cbf4f5f9bc81f34961cea0ddf23f08aba018ca&o=&s=1,KPM Hotel & Residences,,True,False,"Charlottenburg-Wilmersdorf, Berlin",False,,3.1,SMART,https://www.booking.com/hotel/de/kpm-amp-residences.html?lang=en-us,,$,263,9.3,Wonderful,1788.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/258902910.webp?k=398f950d14861feeb110bd64a62e0893cb6c504d271d21b8042451aaa4fd2bad&o=&s=1,Hotel Spreewitz am Kurfürstendamm,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.1,Double or Twin Room,https://www.booking.com/hotel/de/spreewitz-am-kurfurstendamm.html?lang=en-us,,$,78,5.9,Review score,1042.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/198730269.webp?k=f3bd56a4e2087e8f828451c69acd41600a258508d32565e9edadf4e1f5935f1d&o=&s=1,Grand Hyatt Berlin,5.0,False,False,"Mitte, Berlin",True,,1.0,Twin Room,https://www.booking.com/hotel/de/grand-hyatt-berlin.html?lang=en-us,13.0,$,251,8.7,Excellent,2129.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/2520572.webp?k=2b6bb55d9b9d97157231f56b70d036e43c60c7158184d271bd3a309146633bda&o=&s=1,Hotel Central Inn am Hauptbahnhof,,False,False,"Mitte, Berlin",False,,1.5,Economy Double  Room with Shared Toilet,https://www.booking.com/hotel/de/central-inn.html?lang=en-us,,$,108,6.4,Review score,1613.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/400512287.webp?k=4966c2066a2da2c068ae22d6fb92f2bd9d97482658cc8dceb99a77d997087f16&o=&s=1,June Six Hotel Berlin City West,,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,,3.9,Standard King Room,https://www.booking.com/hotel/de/june-six-hotel.html?lang=en-us,8.0,$,177,8.4,Very Good,1164.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/325302514.webp?k=2a3cca823891a6e3e863af5eba64e8e516af06c7ef40a7d3332e645a2d4b8b4f&o=&s=1,Generator Berlin Mitte,,False,False,"Mitte, Berlin",True,,1.4,Deluxe King Room,https://www.booking.com/hotel/de/generator-berlin-mitte.html?lang=en-us,,$,104,7.4,Good,3338.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/40893852.webp?k=5527e06766cc1d60e85d510aa4e39fb01e9820d8460ea030e3bf2271b77ef8d7&o=&s=1,Myer's Hotel Berlin,4.0,True,False,"Prenzlauer Berg, Berlin",True,,3.2,Small Comfort Double or Twin Room,https://www.booking.com/hotel/de/myers-berlin.html?lang=en-us,,$,246,8.9,Excellent,575.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/44308387.webp?k=6d43bcd71d3c51bad774ea9e699951eccd65600d865fcb9a82374443be458ecc&o=&s=1,City Hotel Gotland,,False,False,"Friedrichshain-Kreuzberg, Berlin",False,,3.1,Small Double Room,https://www.booking.com/hotel/de/cityhotelgotland.html?lang=en-us,,$,137,5.9,Review score,324.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/217254456.webp?k=aac291910d1c036b79b4a293676f0fdbf26302510ccd3031ccbe1c03c510cca4&o=&s=1,"Wilde Aparthotels by Staycity, Berlin, Checkpoint Charlie",4.0,True,False,"Mitte, Berlin",True,,1.2,One Bedroom Apartment,https://www.booking.com/hotel/de/wilde-aparthotels-by-staycity-berlin-checkpoint-charlie.html?lang=en-us,,$,214,9.1,Wonderful,950.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/395825932.webp?k=c1f59ad9d0e19fdb43f56ff9f77f2a58a6d98760a4e7f492b3e2dcf5c6c8583f&o=&s=1,numa I Arc Rooms & Apartments,,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,1.6,Double Room,https://www.booking.com/hotel/de/numa-i-arc-rooms-amp-apartments.html?lang=en-us,,$,135,8.4,Very Good,801.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/426470166.webp?k=a96331326b9cea3c993536df5c88ad0f1fdb9cd31da10b6f01ea6d7095f7d050&o=&s=1,LOGINN Hotel Berlin Airport,,False,False,"Treptow-Köpenick, Berlin",False,,17.2,Superior Double Room,https://www.booking.com/hotel/de/loginn-berlin-airport.html?lang=en-us,5.0,$,109,8.4,Very Good,499.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/327950238.webp?k=f964e6f5f1b299d825ef3be6d896e9ed583e07a5952827a0043d5388bf7105ee&o=&s=1,Flower's Berlin by limehome - Digital Access,,True,False,"Mitte, Berlin",True,,2.4,One-Bedroom Suite,https://www.booking.com/hotel/de/flower-s-boardinghouse-mitte.html?lang=en-us,7.0,$,149,8.7,Excellent,857.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/70968171.webp?k=1904346d844c509456d65215f26ce015310e7c18b143160f0c8fa67ed84bec95&o=&s=1,AMBER ECONTEL Berlin Charlottenburg,3.0,False,True,"Charlottenburg-Wilmersdorf, Berlin",True,,4.8,Economy Twin Room,https://www.booking.com/hotel/de/econtelcharlottenburg.html?lang=en-us,,$,115,7.3,Good,3172.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/329060590.webp?k=fa6ee35ae084d32616235bf7bfab75fa53371e504a7f78749144f70b157e0f50&o=&s=1,Mercure Hotel Berlin City West,4.0,False,False,"Spandau, Berlin",True,,7.3,Standard Queen Room with Sofa,https://www.booking.com/hotel/de/mercurehotelberlincitywest.html?lang=en-us,5.0,$,109,6.8,Review score,1492.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/371050949.webp?k=a205ff4597e18dd21da67b750dcb3a78404af9f975809a58beb0682f87ea252b&o=&s=1,MEININGER Hotel Berlin Tiergarten,,False,False,"Mitte, Berlin",True,,2.4,Quad Room,https://www.booking.com/hotel/de/meininger-berlin-tiergarten.html?lang=en-us,,$,98,8.0,Very Good,6845.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/84271678.webp?k=64b94e2b05874792f163c34e552fb2aac4051ead779a04cb41f028a67e78dd23&o=&s=1,Aparthotel VEGA,,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,,3.7,1 Bedroom Apartment,https://www.booking.com/hotel/de/aparthotel-vega.html?lang=en-us,,$,111,7.4,Good,919.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/303221800.webp?k=23db5ea9a74ab314e50894eff75f66ce3f3e8407d78ea6e9be617cd5b40c8732&o=&s=1,BNB Potsdamer Platz - Rooms & Apartments,,False,False,"Mitte, Berlin",True,,0.6,Double or Twin Room with Shared Bathroom,https://www.booking.com/hotel/de/apartment-berlin-brandenburg.html?lang=en-us,16.0,$,59,5.6,Review score,788.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/327796645.webp?k=10e5b2a50bc5892699f39eaf4ffe91b250fc894c8c8cdeb4a0a3d75bd98c1e95&o=&s=1,SensCity Hotel Berlin Spandau,3.0,False,False,"Spandau, Berlin",False,,11.4,Standard Double Room SensBase,https://www.booking.com/hotel/de/achat.html?lang=en-us,,$,142,7.8,Good,1237.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/77633035.webp?k=ccef8dcbc2f2dd3609c95e2c7fbb2091e40064ebef235a96af6af6db7dda8a54&o=&s=1,Quentin Boutique Hotel,4.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.7,Economy Double Room,https://www.booking.com/hotel/de/quentin-messe.html?lang=en-us,4.0,$,94,6.4,Review score,922.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/226669422.webp?k=024422715bbd3cf8d6ef1af280d3d919dd2126b5ab9af36adb0ed5248f44923b&o=&s=1,Arabel Design Apartments,,True,False,"Mitte, Berlin",True,,1.8,Superior Apartment,https://www.booking.com/hotel/de/arabel-design-apartments.html?lang=en-us,8.0,$,167,8.7,Excellent,1208.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/148906493.webp?k=ad38d1d2ad3d17ad01d78331f8f40fd017703947f9adec169e07aa52af0ee1e7&o=&s=1,Raja Jooseppi Apartments,,False,False,"Mitte, Berlin",True,,2.7,Studio Apartment Plus with a separate Kitchen and Balcony (44 m2),https://www.booking.com/hotel/de/vapaa-aika-apartments.html?lang=en-us,80.0,$,87,8.4,Very Good,280.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/70923814.webp?k=8de8e737e4e8a74d5c1e8221017d583e0f8272d38ef027889020cf129db44f3f&o=&s=1,IntercityHotel Berlin Ostbahnhof,3.0,False,False,"Friedrichshain-Kreuzberg, Berlin",False,,3.9,Business Double Room,https://www.booking.com/hotel/de/intercity-berlin.html?lang=en-us,,$,103,8.0,Very Good,3658.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/256199448.webp?k=575fc10571363100f2f2f910662c1a331a41d6f5fc771b843ae33bce89cc32ef&o=&s=1,Hotel Am Stuttgarter Eck,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.2,Double Room with Shower and Shared Toilet,https://www.booking.com/hotel/de/amstuttgartereck.html?lang=en-us,4.0,$,80,5.4,Review score,845.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/1902435.webp?k=203814c2051c356aec0724b058f9a64d9d7d15d33232fb90982a2940f8a482b6&o=&s=1,Hotel Arche,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.0,Double or Twin Room,https://www.booking.com/hotel/de/pension-arche.html?lang=en-us,,$,64,6.0,Review score,769.0,booking
